"indicador";"País [Año base]";"Rubro";"Años";"valor";"notas";"fuente";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2008";"88553.1531971735";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2010";"422130.052161345";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"2011";"109529.007515441";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2011";"112365.920915583";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2011";"56008.0155136828";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"2000";"50652.5945528156";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2000";"49502.1431952595";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector público";"2000";"3104.9433598128";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector privado";"2000";"46397.1998354467";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2000";"19729.4735424229";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2000";"29772.6696528365";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2000";"9227.99363706067";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2000";"10501.4799053623";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2002";"235235.596752907";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"2003";"39026.2581359524";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2003";"36659.4590606129";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector público";"2003";"3108.09214489875";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector privado";"2003";"33551.3669157141";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2003";"11984.8075790415";"[6381]";""
